Char   Codepoint     Frequency   Percentage
喊      U+0558A              1        0.19%
噬      U+0566C              1        0.19%
地      U+05730              1        0.19%
域      U+057DF              1        0.19%
外      U+05916              1        0.19%
失      U+05931              1        0.19%
妄      U+05984              1        0.19%
威      U+05A01              1        0.19%
媒      U+05A92              1        0.19%
定      U+05B9A              1        0.19%
实      U+05B9E              1        0.19%
将      U+05C06              1        0.19%
就      U+05C31              1        0.19%
尽      U+05C3D              1        0.19%
展      U+05C55              1        0.19%
岸      U+05CB8              1        0.19%
巨      U+05DE8              1        0.19%
已      U+05DF2              1        0.19%
布      U+05E03              1        0.19%
帽      U+05E3D              1        0.19%
幌      U+05E4C              1        0.19%
平      U+05E73              1        0.19%
并      U+05E76              1        0.19%
广      U+05E7F              1        0.19%
引      U+05F15              1        0.19%
强      U+05F3A              1        0.19%
往      U+05F80              1        0.19%
必      U+05FC5              1        0.19%
性      U+06027              1        0.19%
恣      U+06063              1        0.19%
愿      U+0613F              1        0.19%
成      U+06210              1        0.19%
我      U+06211              1        0.19%
扣      U+06263              1        0.19%
执      U+06267              1        0.19%
护      U+062A4              1        0.19%
指      U+06307              1        0.19%
挑      U+06311              1        0.19%
挠      U+06320              1        0.19%
挥      U+06325              1        0.19%
控      U+063A7              1        0.19%
推      U+063A8              1        0.19%
提      U+063D0              1        0.19%
斗      U+06597              1        0.19%
斥      U+065A5              1        0.19%
断      U+065AD              1        0.19%
斯      U+065AF              1        0.19%
新      U+065B0              1        0.19%
施      U+065BD              1        0.19%
时      U+065F6              1        0.19%
暴      U+066B4              1        0.19%
期      U+0671F              1        0.19%
本      U+0672C              1        0.19%
来      U+06765              1        0.19%
果      U+0679C              1        0.19%
柄      U+067C4              1        0.19%
梅      U+06885              1        0.19%
检      U+068C0              1        0.19%
榜      U+0699C              1        0.19%
正      U+06B63              1        0.19%
此      U+06B64              1        0.19%
汗      U+06C57              1        0.19%
污      U+06C61              1        0.19%
没      U+06CA1              1        0.19%
流      U+06D41              1        0.19%
海      U+06D77              1        0.19%
渡      U+06E21              1        0.19%
满      U+06EE1              1        0.19%
滥      U+06EE5              1        0.19%
烈      U+070C8              1        0.19%
理      U+07406              1        0.19%
生      U+0751F              1        0.19%
界      U+0754C              1        0.19%
益      U+076CA              1        0.19%
目      U+076EE              1        0.19%
直      U+076F4              1        0.19%
盾      U+076FE              1        0.19%
看      U+0770B              1        0.19%
真      U+0771F              1        0.19%
矛      U+077DB              1        0.19%
确      U+0786E              1        0.19%
祉      U+07949              1        0.19%
祖      U+07956              1        0.19%
禁      U+07981              1        0.19%
福      U+0798F              1        0.19%
稳      U+07A33              1        0.19%
突      U+07A81              1        0.19%
笑      U+07B11              1        0.19%
答      U+07B54              1        0.19%
签      U+07B7E              1        0.19%
素      U+07D20              1        0.19%
终      U+07EC8              1        0.19%
经      U+07ECF              1        0.19%
给      U+07ED9              1        0.19%
继      U+07EE7              1        0.19%
续      U+07EED              1        0.19%
维      U+07EF4              1        0.19%
网      U+07F51              1        0.19%
罔      U+07F54              1        0.19%
罪      U+07F6A              1        0.19%
署      U+07F72              1        0.19%
群      U+07FA4              1        0.19%
者      U+08005              1        0.19%
耻      U+0803B              1        0.19%
胞      U+080DE              1        0.19%
舆      U+08206              1        0.19%
荣      U+08363              1        0.19%
血      U+08840              1        0.19%
被      U+088AB              1        0.19%
要      U+08981              1        0.19%
视      U+089C6              1        0.19%
解      U+089E3              1        0.19%
言      U+08A00              1        0.19%
记      U+08BB0              1        0.19%
评      U+08BC4              1        0.19%
识      U+08BC6              1        0.19%
诉      U+08BC9              1        0.19%
话      U+08BDD              1        0.19%
询      U+08BE2              1        0.19%
说      U+08BF4              1        0.19%
请      U+08BF7              1        0.19%
谈      U+08C08              1        0.19%
谋      U+08C0B              1        0.19%
豢      U+08C62              1        0.19%
贪      U+08D2A              1        0.19%
贴      U+08D34              1        0.19%
资      U+08D44              1        0.19%
路      U+08DEF              1        0.19%
过      U+08FC7              1        0.19%
近      U+08FD1              1        0.19%
述      U+08FF0              1        0.19%
逆      U+09006              1        0.19%
遭      U+0906D              1        0.19%
配      U+0914D              1        0.19%
量      U+091CF              1        0.19%
针      U+09488              1        0.19%
钱      U+094B1              1        0.19%
钳      U+094B3              1        0.19%
长      U+0957F              1        0.19%
闻      U+095FB              1        0.19%
阻      U+0963B              1        0.19%
际      U+09645              1        0.19%
院      U+09662              1        0.19%
险      U+09669              1        0.19%
难      U+096BE              1        0.19%
霍      U+0970D              1        0.19%
露      U+09732              1        0.19%
面      U+09762              1        0.19%
顶      U+09876              1        0.19%
顾      U+0987E              1        0.19%
领      U+09886              1        0.19%
食      U+098DF              1        0.19%
