Char   Codepoint     Frequency   Percentage
浙      U+06D59              3        0.06%
源      U+06E90              3        0.06%
潮      U+06F6E              3        0.06%
点      U+070B9              3        0.06%
牢      U+07262              3        0.06%
物      U+07269              3        0.06%
眼      U+0773C              3        0.06%
科      U+079D1              3        0.06%
穿      U+07A7F              3        0.06%
签      U+07B7E              3        0.06%
署      U+07F72              3        0.06%
胜      U+080DC              3        0.06%
胸      U+080F8              3        0.06%
苏      U+082CF              3        0.06%
范      U+08303              3        0.06%
莫      U+083AB              3        0.06%
获      U+083B7              3        0.06%
袖      U+08896              3        0.06%
计      U+08BA1              3        0.06%
认      U+08BA4              3        0.06%
议      U+08BAE              3        0.06%
论      U+08BBA              3        0.06%
设      U+08BBE              3        0.06%
谋      U+08C0B              3        0.06%
责      U+08D23              3        0.06%
赢      U+08D62              3        0.06%
连      U+08FDE              3        0.06%
邦      U+090A6              3        0.06%
野      U+091CE              3        0.06%
量      U+091CF              3        0.06%
金      U+091D1              3        0.06%
阶      U+09636              3        0.06%
随      U+0968F              3        0.06%
零      U+096F6              3        0.06%
青      U+09752              3        0.06%
项      U+09879              3        0.06%
风      U+098CE              3        0.06%
驻      U+09A7B              3        0.06%
魅      U+09B45              3        0.06%
万      U+04E07              2        0.04%
乘      U+04E58              2        0.04%
予      U+04E88              2        0.04%
二      U+04E8C              2        0.04%
云      U+04E91              2        0.04%
什      U+04EC0              2        0.04%
他      U+04ED6              2        0.04%
令      U+04EE4              2        0.04%
伊      U+04F0A              2        0.04%
伙      U+04F19              2        0.04%
伴      U+04F34              2        0.04%
余      U+04F59              2        0.04%
借      U+0501F              2        0.04%
像      U+050CF              2        0.04%
光      U+05149              2        0.04%
兰      U+05170              2        0.04%
兴      U+05174              2        0.04%
写      U+05199              2        0.04%
冲      U+051B2              2        0.04%
决      U+051B3              2        0.04%
准      U+051C6              2        0.04%
划      U+05212              2        0.04%
刚      U+0521A              2        0.04%
助      U+052A9              2        0.04%
勇      U+052C7              2        0.04%
勋      U+052CB              2        0.04%
博      U+0535A              2        0.04%
卫      U+0536B              2        0.04%
台      U+053F0              2        0.04%
叹      U+053F9              2        0.04%
含      U+0542B              2        0.04%
听      U+0542C              2        0.04%
吸      U+05438              2        0.04%
商      U+05546              2        0.04%
回      U+056DE              2        0.04%
图      U+056FE              2        0.04%
均      U+05747              2        0.04%
坛      U+0575B              2        0.04%
城      U+057CE              2        0.04%
士      U+058EB              2        0.04%
壮      U+058EE              2        0.04%
头      U+05934              2        0.04%
奥      U+05965              2        0.04%
字      U+05B57              2        0.04%
孙      U+05B59              2        0.04%
学      U+05B66              2        0.04%
宁      U+05B81              2        0.04%
宫      U+05BAB              2        0.04%
宾      U+05BBE              2        0.04%
察      U+05BDF              2        0.04%
小      U+05C0F              2        0.04%
巨      U+05DE8              2        0.04%
市      U+05E02              2        0.04%
常      U+05E38              2        0.04%
幅      U+05E45              2        0.04%
并      U+05E76              2        0.04%
序      U+05E8F              2        0.04%
底      U+05E95              2        0.04%
彦      U+05F66              2        0.04%
影      U+05F71              2        0.04%
征      U+05F81              2        0.04%
很      U+05F88              2        0.04%
必      U+05FC5              2        0.04%
快      U+05FEB              2        0.04%
念      U+05FF5              2        0.04%
思      U+0601D              2        0.04%
息      U+0606F              2        0.04%
想      U+060F3              2        0.04%
慨      U+06168              2        0.04%
懂      U+061C2              2        0.04%
才      U+0624D              2        0.04%
扎      U+0624E              2        0.04%
打      U+06253              2        0.04%
把      U+0628A              2        0.04%
报      U+062A5              2        0.04%
挝      U+0631D              2        0.04%
故      U+06545              2        0.04%
数      U+06570              2        0.04%
族      U+065CF              2        0.04%
景      U+0666F              2        0.04%
本      U+0672C              2        0.04%
术      U+0672F              2        0.04%
束      U+0675F              2        0.04%
极      U+06781              2        0.04%
样      U+06837              2        0.04%
根      U+06839              2        0.04%
案      U+06848              2        0.04%
楼      U+0697C              2        0.04%
毅      U+06BC5              2        0.04%
求      U+06C42              2        0.04%
沉      U+06C89              2        0.04%
没      U+06CA1              2        0.04%
泛      U+06CDB              2        0.04%
涵      U+06DB5              2        0.04%
港      U+06E2F              2        0.04%
湾      U+06E7E              2        0.04%
演      U+06F14              2        0.04%
激      U+06FC0              2        0.04%
烈      U+070C8              2        0.04%
煌      U+0714C              2        0.04%
爱      U+07231              2        0.04%
独      U+072EC              2        0.04%
献      U+0732E              2        0.04%
由      U+07531              2        0.04%
益      U+076CA              2        0.04%
省      U+07701              2        0.04%
真      U+0771F              2        0.04%
瞩      U+077A9              2        0.04%
瞻      U+077BB              2        0.04%
知      U+077E5              2        0.04%
破      U+07834              2        0.04%
礼      U+0793C              2        0.04%
禁      U+07981              2        0.04%
秩      U+079E9              2        0.04%
积      U+079EF              2        0.04%
突      U+07A81              2        0.04%
站      U+07AD9              2        0.04%
竭      U+07AED              2        0.04%
答      U+07B54              2        0.04%
策      U+07B56              2        0.04%
篇      U+07BC7              2        0.04%
精      U+07CBE              2        0.04%
约      U+07EA6              2        0.04%
级      U+07EA7              2        0.04%
纪      U+07EAA              2        0.04%
继      U+07EE7              2        0.04%
绿      U+07EFF              2        0.04%
罗      U+07F57              2        0.04%
群      U+07FA4              2        0.04%
致      U+081F4              2        0.04%
航      U+0822A              2        0.04%
舵      U+08235              2        0.04%
船      U+08239              2        0.04%
节      U+08282              2        0.04%
苦      U+082E6              2        0.04%
苹      U+082F9              2        0.04%
茨      U+08328              2        0.04%
茬      U+0832C              2        0.04%
荡      U+08361              2        0.04%
衡      U+08861              2        0.04%
衷      U+08877              2        0.04%
装      U+088C5              2        0.04%
角      U+089D2              2        0.04%
诚      U+08BDA              2        0.04%
请      U+08BF7              2        0.04%
读      U+08BFB              2        0.04%
调      U+08C03              2        0.04%
谊      U+08C0A              2        0.04%
象      U+08C61              2        0.04%
负      U+08D1F              2        0.04%
贡      U+08D21              2        0.04%
质      U+08D28              2        0.04%
贫      U+08D2B              2        0.04%
身      U+08EAB              2        0.04%
载      U+08F7D              2        0.04%
辉      U+08F89              2        0.04%
迪      U+08FEA              2        0.04%
述      U+08FF0              2        0.04%
选      U+09009              2        0.04%
速      U+0901F              2        0.04%
邀      U+09080              2        0.04%
都      U+090FD              2        0.04%
释      U+091CA              2        0.04%
铁      U+094C1              2        0.04%
阿      U+0963F              2        0.04%
革      U+09769              2        0.04%
韩      U+097E9              2        0.04%
顺      U+0987A              2        0.04%
顾      U+0987E              2        0.04%
颁      U+09881              2        0.04%
馆      U+09986              2        0.04%
马      U+09A6C              2        0.04%
驶      U+09A76              2        0.04%
鲜      U+09C9C              2        0.04%
默      U+09ED8              2        0.04%
鼓      U+09F13              2        0.04%
丁      U+04E01              1        0.02%
三      U+04E09              1        0.02%
专      U+04E13              1        0.02%
丛      U+04E1B              1        0.02%
丽      U+04E3D              1        0.02%
乃      U+04E43              1        0.02%
久      U+04E45              1        0.02%
么      U+04E48              1        0.02%
乡      U+04E61              1        0.02%
乱      U+04E71              1        0.02%
争      U+04E89              1        0.02%
些      U+04E9B              1        0.02%
亦      U+04EA6              1        0.02%
介      U+04ECB              1        0.02%
仪      U+04EEA              1        0.02%
仰      U+04EF0              1        0.02%
优      U+04F18              1        0.02%
低      U+04F4E              1        0.02%
佩      U+04F69              1        0.02%
依      U+04F9D              1        0.02%
候      U+05019              1        0.02%
健      U+05065              1        0.02%
储      U+050A8              1        0.02%
先      U+05148              1        0.02%
六      U+0516D              1        0.02%
其      U+05176              1        0.02%
兹      U+05179              1        0.02%
养      U+0517B              1        0.02%
兼      U+0517C              1        0.02%
再      U+0518D              1        0.02%
军      U+0519B              1        0.02%
冯      U+051AF              1        0.02%
凭      U+051ED              1        0.02%
凸      U+051F8              1        0.02%
击      U+051FB              1        0.02%
刊      U+0520A              1        0.02%
判      U+05224              1        0.02%
别      U+0522B              1        0.02%
刹      U+05239              1        0.02%
功      U+0529F              1        0.02%
务      U+052A1              1        0.02%
努      U+052AA              1        0.02%
励      U+052B1              1        0.02%
劲      U+052B2              1        0.02%
医      U+0533B              1        0.02%
升      U+05347              1        0.02%
协      U+0534F              1        0.02%
卡      U+05361              1        0.02%
卢      U+05362              1        0.02%
卷      U+05377              1        0.02%
厚      U+0539A              1        0.02%
县      U+053BF              1        0.02%
参      U+053C2              1        0.02%
又      U+053C8              1        0.02%
及      U+053CA              1        0.02%
反      U+053CD              1        0.02%
召      U+053EC              1        0.02%
号      U+053F7              1        0.02%
吉      U+05409              1        0.02%
吊      U+0540A              1        0.02%
名      U+0540D              1        0.02%
吨      U+05428              1        0.02%
呼      U+0547C              1        0.02%
哈      U+054C8              1        0.02%
响      U+054CD              1        0.02%
哪      U+054EA              1        0.02%
哲      U+054F2              1        0.02%
唯      U+0552F              1        0.02%
善      U+05584              1        0.02%
喜      U+0559C              1        0.02%
嘉      U+05609              1        0.02%
器      U+05668              1        0.02%
园      U+056ED              1        0.02%
困      U+056F0              1        0.02%
固      U+056FA              1        0.02%
圆      U+05706              1        0.02%
土      U+0571F              1        0.02%
圳      U+05733              1        0.02%
址      U+05740              1        0.02%
坐      U+05750              1        0.02%
培      U+057F9              1        0.02%
增      U+0589E              1        0.02%
壤      U+058E4              1        0.02%
备      U+05907              1        0.02%
夯      U+0592F              1        0.02%
奕      U+05955              1        0.02%
妥      U+059A5              1        0.02%
姿      U+059FF              1        0.02%
孤      U+05B64              1        0.02%
宇      U+05B87              1        0.02%
守      U+05B88              1        0.02%
宏      U+05B8F              1        0.02%
官      U+05B98              1        0.02%
宙      U+05B99              1        0.02%
审      U+05BA1              1        0.02%
客      U+05BA2              1        0.02%
富      U+05BCC              1        0.02%
寓      U+05BD3              1        0.02%
寻      U+05BFB              1        0.02%
少      U+05C11              1        0.02%
尤      U+05C24              1        0.02%
层      U+05C42              1        0.02%
居      U+05C45              1        0.02%
屈      U+05C48              1        0.02%
岁      U+05C81              1        0.02%
岸      U+05CB8              1        0.02%
川      U+05DDD              1        0.02%
师      U+05E08              1        0.02%
幕      U+05E55              1        0.02%
干      U+05E72              1        0.02%
幻      U+05E7B              1        0.02%
庄      U+05E84              1        0.02%
府      U+05E9C              1        0.02%
庞      U+05E9E              1        0.02%
康      U+05EB7              1        0.02%
延      U+05EF6              1        0.02%
弈      U+05F08              1        0.02%
张      U+05F20              1        0.02%
弦      U+05F26              1        0.02%
弭      U+05F2D              1        0.02%
弱      U+05F31              1        0.02%
归      U+05F52              1        0.02%
彩      U+05F69              1        0.02%
忘      U+05FD8              1        0.02%
态      U+06001              1        0.02%
恢      U+06062              1        0.02%
恩      U+06069              1        0.02%
悟      U+0609F              1        0.02%
悬      U+060AC              1        0.02%
惊      U+060CA              1        0.02%
愈      U+06108              1        0.02%
慧      U+06167              1        0.02%
或      U+06216              1        0.02%
托      U+06258              1        0.02%
执      U+06267              1        0.02%
扮      U+0626E              1        0.02%
承      U+0627F              1        0.02%
抗      U+06297              1        0.02%
抱      U+062B1              1        0.02%
拔      U+062D4              1        0.02%
拥      U+062E5              1        0.02%
择      U+062E9              1        0.02%
拿      U+062FF              1        0.02%
挂      U+06302              1        0.02%
挑      U+06311              1        0.02%
挖      U+06316              1        0.02%
挚      U+0631A              1        0.02%
挡      U+06321              1        0.02%
授      U+06388              1        0.02%
排      U+06392              1        0.02%
掘      U+06398              1        0.02%
措      U+063AA              1        0.02%
掷      U+063B7              1        0.02%
握      U+063E1              1        0.02%
搭      U+0642D              1        0.02%
擘      U+064D8              1        0.02%
攻      U+0653B              1        0.02%
教      U+06559              1        0.02%
断      U+065AD              1        0.02%
旁      U+065C1              1        0.02%
旅      U+065C5              1        0.02%
旦      U+065E6              1        0.02%
易      U+06613              1        0.02%
星      U+0661F              1        0.02%
春      U+06625              1        0.02%
昭      U+0662D              1        0.02%
杂      U+06742              1        0.02%
权      U+06743              1        0.02%
李      U+0674E              1        0.02%
条      U+06761              1        0.02%
杨      U+06768              1        0.02%
枢      U+067A2              1        0.02%
柏      U+067CF              1        0.02%
树      U+06811              1        0.02%
校      U+06821              1        0.02%
梭      U+068AD              1        0.02%
楠      U+06960              1        0.02%
款      U+06B3E              1        0.02%
歆      U+06B46              1        0.02%
止      U+06B62              1        0.02%
歧      U+06B67              1        0.02%
殊      U+06B8A              1        0.02%
每      U+06BCF              1        0.02%
氛      U+06C1B              1        0.02%
永      U+06C38              1        0.02%
汽      U+06C7D              1        0.02%
沙      U+06C99              1        0.02%
沟      U+06C9F              1        0.02%
河      U+06CB3              1        0.02%
油      U+06CB9              1        0.02%
泪      U+06CEA              1        0.02%
洋      U+06D0B              1        0.02%
洞      U+06D1E              1        0.02%
津      U+06D25              1        0.02%
浩      U+06D69              1        0.02%
浪      U+06D6A              1        0.02%
消      U+06D88              1        0.02%
润      U+06DA6              1        0.02%
清      U+06E05              1        0.02%
渠      U+06E20              1        0.02%
渴      U+06E34              1        0.02%
湃      U+06E43              1        0.02%
湖      U+06E56              1        0.02%
滩      U+06EE9              1        0.02%
潜      U+06F5C              1        0.02%
澎      U+06F8E              1        0.02%
澜      U+06F9C              1        0.02%
炼      U+070BC              1        0.02%
焦      U+07126              1        0.02%
照      U+07167              1        0.02%
牵      U+07275              1        0.02%
率      U+07387              1        0.02%
王      U+0738B              1        0.02%
环      U+073AF              1        0.02%
用      U+07528              1        0.02%
申      U+07533              1        0.02%
电      U+07535              1        0.02%
画      U+0753B              1        0.02%
留      U+07559              1        0.02%
疗      U+07597              1        0.02%
白      U+0767D              1        0.02%
盖      U+076D6              1        0.02%
看      U+0770B              1        0.02%
石      U+077F3              1        0.02%
码      U+07801              1        0.02%
砥      U+07825              1        0.02%
砺      U+0783A              1        0.02%
础      U+07840              1        0.02%
碑      U+07891              1        0.02%
碳      U+078B3              1        0.02%
票      U+07968              1        0.02%
福      U+0798F              1        0.02%
种      U+079CD              1        0.02%
秘      U+079D8              1        0.02%
移      U+079FB              1        0.02%
税      U+07A0E              1        0.02%
竞      U+07ADE              1        0.02%
端      U+07AEF              1        0.02%
筑      U+07B51              1        0.02%
筹      U+07B79              1        0.02%
箱      U+07BB1              1        0.02%
籽      U+07C7D              1        0.02%
紧      U+07D27              1        0.02%
纳      U+07EB3              1        0.02%
纽      U+07EBD              1        0.02%
线      U+07EBF              1        0.02%
细      U+07EC6              1        0.02%
织      U+07EC7              1        0.02%
绍      U+07ECD              1        0.02%
绎      U+07ECE              1        0.02%
绕      U+07ED5              1        0.02%
给      U+07ED9              1        0.02%
络      U+07EDC              1        0.02%
绝      U+07EDD              1        0.02%
绵      U+07EF5              1        0.02%
缅      U+07F05              1        0.02%
缓      U+07F13              1        0.02%
翻      U+07FFB              1        0.02%
考      U+08003              1        0.02%
耐      U+08010              1        0.02%
耕      U+08015              1        0.02%
耳      U+08033              1        0.02%
聆      U+08046              1        0.02%
肖      U+08096              1        0.02%
股      U+080A1              1        0.02%
肩      U+080A9              1        0.02%
育      U+080B2              1        0.02%
脉      U+08109              1        0.02%
脱      U+08131              1        0.02%
舞      U+0821E              1        0.02%
艘      U+08258              1        0.02%
艰      U+08270              1        0.02%
芬      U+082AC              1        0.02%
菜      U+083DC              1        0.02%
虚      U+0865A              1        0.02%
街      U+08857              1        0.02%
裂      U+088C2              1        0.02%
襟      U+0895F              1        0.02%
覆      U+08986              1        0.02%
规      U+089C4              1        0.02%
览      U+089C8              1        0.02%
触      U+089E6              1        0.02%
言      U+08A00              1        0.02%
誉      U+08A89              1        0.02%
许      U+08BB8              1        0.02%
词      U+08BCD              1        0.02%
试      U+08BD5              1        0.02%
诞      U+08BDE              1        0.02%
诠      U+08BE0              1        0.02%
课      U+08BFE              1        0.02%
货      U+08D27              1        0.02%
贵      U+08D35              1        0.02%
赋      U+08D4B              1        0.02%
赏      U+08D4F              1        0.02%
赴      U+08D74              1        0.02%
超      U+08D85              1        0.02%
足      U+08DB3              1        0.02%
跨      U+08DE8              1        0.02%
践      U+08DF5              1        0.02%
踏      U+08E0F              1        0.02%
踵      U+08E35              1        0.02%
轮      U+08F6E              1        0.02%
辆      U+08F86              1        0.02%
辟      U+08F9F              1        0.02%
辱      U+08FB1              1        0.02%
辽      U+08FBD              1        0.02%
迈      U+08FC8              1        0.02%
迎      U+08FCE              1        0.02%
还      U+08FD8              1        0.02%
迭      U+08FED              1        0.02%
追      U+08FFD              1        0.02%
逐      U+09010              1        0.02%
递      U+09012              1        0.02%
那      U+090A3              1        0.02%
部      U+090E8              1        0.02%
酋      U+0914B              1        0.02%
鉴      U+09274              1        0.02%
钟      U+0949F              1        0.02%
银      U+094F6              1        0.02%
铸      U+094F8              1        0.02%
链      U+094FE              1        0.02%
