Char   Codepoint     Frequency   Percentage
量      U+091CF              3        0.15%
降      U+0964D              3        0.15%
集      U+096C6              3        0.15%
些      U+04E9B              2        0.10%
亲      U+04EB2              2        0.10%
从      U+04ECE              2        0.10%
件      U+04EF6              2        0.10%
仿      U+04EFF              2        0.10%
余      U+04F59              2        0.10%
佛      U+04F5B              2        0.10%
使      U+04F7F              2        0.10%
供      U+04F9B              2        0.10%
便      U+04FBF              2        0.10%
做      U+0505A              2        0.10%
元      U+05143              2        0.10%
入      U+05165              2        0.10%
关      U+05173              2        0.10%
其      U+05176              2        0.10%
再      U+0518D              2        0.10%
功      U+0529F              2        0.10%
升      U+05347              2        0.10%
南      U+05357              2        0.10%
厅      U+05385              2        0.10%
又      U+053C8              2        0.10%
变      U+053D8              2        0.10%
台      U+053F0              2        0.10%
同      U+0540C              2        0.10%
向      U+05411              2        0.10%
呈      U+05448              2        0.10%
售      U+0552E              2        0.10%
回      U+056DE              2        0.10%
块      U+05757              2        0.10%
声      U+058F0              2        0.10%
奇      U+05947              2        0.10%
好      U+0597D              2        0.10%
定      U+05B9A              2        0.10%
家      U+05BB6              2        0.10%
小      U+05C0F              2        0.10%
就      U+05C31              2        0.10%
已      U+05DF2              2        0.10%
幻      U+05E7B              2        0.10%
度      U+05EA6              2        0.10%
彩      U+05F69              2        0.10%
悬      U+060AC              2        0.10%
情      U+060C5              2        0.10%
惊      U+060CA              2        0.10%
意      U+0610F              2        0.10%
或      U+06216              2        0.10%
戴      U+06234              2        0.10%
拉      U+062C9              2        0.10%
持      U+06301              2        0.10%
探      U+063A2              2        0.10%
接      U+063A5              2        0.10%
无      U+065E0              2        0.10%
晚      U+0665A              2        0.10%
本      U+0672C              2        0.10%
构      U+06784              2        0.10%
柔      U+067D4              2        0.10%
标      U+06807              2        0.10%
样      U+06837              2        0.10%
械      U+068B0              2        0.10%
水      U+06C34              2        0.10%
浮      U+06D6E              2        0.10%
激      U+06FC0              2        0.10%
火      U+0706B              2        0.10%
炫      U+070AB              2        0.10%
爆      U+07206              2        0.10%
片      U+07247              2        0.10%
环      U+073AF              2        0.10%
白      U+0767D              2        0.10%
省      U+07701              2        0.10%
眼      U+0773C              2        0.10%
破      U+07834              2        0.10%
确      U+0786E              2        0.10%
种      U+079CD              2        0.10%
突      U+07A81              2        0.10%
筝      U+07B5D              2        0.10%
终      U+07EC8              2        0.10%
给      U+07ED9              2        0.10%
统      U+07EDF              2        0.10%
缓      U+07F13              2        0.10%
耀      U+08000              2        0.10%
老      U+08001              2        0.10%
者      U+08005              2        0.10%
臂      U+081C2              2        0.10%
色      U+08272              2        0.10%
节      U+08282              2        0.10%
著      U+08457              2        0.10%
视      U+089C6              2        0.10%
解      U+089E3              2        0.10%
记      U+08BB0              2        0.10%
识      U+08BC6              2        0.10%
话      U+08BDD              2        0.10%
赏      U+08D4F              2        0.10%
足      U+08DB3              2        0.10%
连      U+08FDE              2        0.10%
都      U+090FD              2        0.10%
配      U+0914D              2        0.10%
酷      U+09177              2        0.10%
销      U+09500              2        0.10%
长      U+0957F              2        0.10%
间      U+095F4              2        0.10%
队      U+0961F              2        0.10%
题      U+09898              2        0.10%
风      U+098CE              2        0.10%
馆      U+09986              2        0.10%
魅      U+09B45              2        0.10%
专      U+04E13              1        0.05%
主      U+04E3B              1        0.05%
举      U+04E3E              1        0.05%
么      U+04E48              1        0.05%
义      U+04E49              1        0.05%
书      U+04E66              1        0.05%
买      U+04E70              1        0.05%
事      U+04E8B              1        0.05%
五      U+04E94              1        0.05%
亚      U+04E9A              1        0.05%
亦      U+04EA6              1        0.05%
亿      U+04EBF              1        0.05%
什      U+04EC0              1        0.05%
仅      U+04EC5              1        0.05%
代      U+04EE3              1        0.05%
仪      U+04EEA              1        0.05%
企      U+04F01              1        0.05%
传      U+04F20              1        0.05%
似      U+04F3C              1        0.05%
但      U+04F46              1        0.05%
低      U+04F4E              1        0.05%
你      U+04F60              1        0.05%
促      U+04FC3              1        0.05%
信      U+04FE1              1        0.05%
假      U+05047              1        0.05%
充      U+05145              1        0.05%
克      U+0514B              1        0.05%
兰      U+05170              1        0.05%
共      U+05171              1        0.05%
具      U+05177              1        0.05%
典      U+05178              1        0.05%
写      U+05199              1        0.05%
冰      U+051B0              1        0.05%
切      U+05207              1        0.05%
刘      U+05218              1        0.05%
初      U+0521D              1        0.05%
制      U+05236              1        0.05%
刻      U+0523B              1        0.05%
办      U+0529E              1        0.05%
务      U+052A1              1        0.05%
助      U+052A9              1        0.05%
勃      U+052C3              1        0.05%
医      U+0533B              1        0.05%
千      U+05343              1        0.05%
单      U+05355              1        0.05%
卷      U+05377              1        0.05%
历      U+05386              1        0.05%
去      U+053BB              1        0.05%
口      U+053E3              1        0.05%
古      U+053E4              1        0.05%
另      U+053E6              1        0.05%
只      U+053EA              1        0.05%
史      U+053F2              1        0.05%
吒      U+05412              1        0.05%
吗      U+05417              1        0.05%
告      U+0544A              1        0.05%
响      U+054CD              1        0.05%
哪      U+054EA              1        0.05%
喜      U+0559C              1        0.05%
噪      U+0566A              1        0.05%
四      U+056DB              1        0.05%
因      U+056E0              1        0.05%
围      U+056F4              1        0.05%
固      U+056FA              1        0.05%
图      U+056FE              1        0.05%
土      U+0571F              1        0.05%
型      U+0578B              1        0.05%
培      U+057F9              1        0.05%
堤      U+05824              1        0.05%
塑      U+05851              1        0.05%
塔      U+05854              1        0.05%
境      U+05883              1        0.05%
外      U+05916              1        0.05%
夜      U+0591C              1        0.05%
够      U+0591F              1        0.05%
央      U+0592E              1        0.05%
学      U+05B66              1        0.05%
它      U+05B83              1        0.05%
安      U+05B89              1        0.05%
宋      U+05B8B              1        0.05%
宣      U+05BA3              1        0.05%
宴      U+05BB4              1        0.05%
密      U+05BC6              1        0.05%
察      U+05BDF              1        0.05%
少      U+05C11              1        0.05%
尔      U+05C14              1        0.05%
尚      U+05C1A              1        0.05%
尤      U+05C24              1        0.05%
尼      U+05C3C              1        0.05%
局      U+05C40              1        0.05%
属      U+05C5E              1        0.05%
巨      U+05DE8              1        0.05%
巴      U+05DF4              1        0.05%
布      U+05E03              1        0.05%
希      U+05E0C              1        0.05%
帮      U+05E2E              1        0.05%
帽      U+05E3D              1        0.05%
幅      U+05E45              1        0.05%
并      U+05E76              1        0.05%
座      U+05EA7              1        0.05%
彼      U+05F7C              1        0.05%
往      U+05F80              1        0.05%
待      U+05F85              1        0.05%
得      U+05F97              1        0.05%
御      U+05FA1              1        0.05%
微      U+05FAE              1        0.05%
德      U+05FB7              1        0.05%
忆      U+05FC6              1        0.05%
怎      U+0600E              1        0.05%
急      U+06025              1        0.05%
性      U+06027              1        0.05%
总      U+0603B              1        0.05%
息      U+0606F              1        0.05%
想      U+060F3              1        0.05%
慕      U+06155              1        0.05%
慧      U+06167              1        0.05%
憩      U+061A9              1        0.05%
戏      U+0620F              1        0.05%
户      U+06237              1        0.05%
所      U+06240              1        0.05%
手      U+0624B              1        0.05%
找      U+0627E              1        0.05%
控      U+063A7              1        0.05%
推      U+063A8              1        0.05%
描      U+063CF              1        0.05%
握      U+063E1              1        0.05%
援      U+063F4              1        0.05%
播      U+064AD              1        0.05%
改      U+06539              1        0.05%
放      U+0653E              1        0.05%
故      U+06545              1        0.05%
救      U+06551              1        0.05%
斑      U+06591              1        0.05%
断      U+065AD              1        0.05%
方      U+065B9              1        0.05%
明      U+0660E              1        0.05%
星      U+0661F              1        0.05%
春      U+06625              1        0.05%
显      U+0663E              1        0.05%
晓      U+06653              1        0.05%
普      U+0666E              1        0.05%
暗      U+06697              1        0.05%
曝      U+066DD              1        0.05%
曲      U+066F2              1        0.05%
曼      U+066FC              1        0.05%
曾      U+066FE              1        0.05%
服      U+0670D              1        0.05%
望      U+0671B              1        0.05%
期      U+0671F              1        0.05%
杂      U+06742              1        0.05%
束      U+0675F              1        0.05%
条      U+06761              1        0.05%
极      U+06781              1        0.05%
果      U+0679C              1        0.05%
核      U+06838              1        0.05%
模      U+06A21              1        0.05%
欣      U+06B23              1        0.05%
歌      U+06B4C              1        0.05%
残      U+06B8B              1        0.05%
每      U+06BCF              1        0.05%
沙      U+06C99              1        0.05%
没      U+06CA1              1        0.05%
法      U+06CD5              1        0.05%
注      U+06CE8              1        0.05%
泰      U+06CF0              1        0.05%
洋      U+06D0B              1        0.05%
洲      U+06D32              1        0.05%
涵      U+06DB5              1        0.05%
淇      U+06DC7              1        0.05%
淋      U+06DCB              1        0.05%
清      U+06E05              1        0.05%
湿      U+06E7F              1        0.05%
溪      U+06EAA              1        0.05%
滚      U+06EDA              1        0.05%
满      U+06EE1              1        0.05%
滤      U+06EE4              1        0.05%
漫      U+06F2B              1        0.05%
烈      U+070C8              1        0.05%
焕      U+07115              1        0.05%
焦      U+07126              1        0.05%
爱      U+07231              1        0.05%
狗      U+072D7              1        0.05%
独      U+072EC              1        0.05%
理      U+07406              1        0.05%
由      U+07531              1        0.05%
百      U+0767E              1        0.05%
盛      U+076DB              1        0.05%
眨      U+07728              1        0.05%
睐      U+07750              1        0.05%
睡      U+07761              1        0.05%
知      U+077E5              1        0.05%
石      U+077F3              1        0.05%
码      U+07801              1        0.05%
社      U+0793E              1        0.05%
票      U+07968              1        0.05%
离      U+079BB              1        0.05%
秀      U+079C0              1        0.05%
秋      U+079CB              1        0.05%
秒      U+079D2              1        0.05%
立      U+07ACB              1        0.05%
端      U+07AEF              1        0.05%
算      U+07B97              1        0.05%
系      U+07CFB              1        0.05%
素      U+07D20              1        0.05%
累      U+07D2F              1        0.05%
细      U+07EC6              1        0.05%
继      U+07EE7              1        0.05%
维      U+07EF4              1        0.05%
网      U+07F51              1        0.05%
美      U+07F8E              1        0.05%
聆      U+08046              1        0.05%
联      U+08054              1        0.05%
聚      U+0805A              1        0.05%
育      U+080B2              1        0.05%
背      U+080CC              1        0.05%
胜      U+080DC              1        0.05%
脊      U+0810A              1        0.05%
脑      U+08111              1        0.05%
致      U+081F4              1        0.05%
航      U+0822A              1        0.05%
艳      U+08273              1        0.05%
花      U+082B1              1        0.05%
苏      U+082CF              1        0.05%
草      U+08349              1        0.05%
莫      U+083AB              1        0.05%
营      U+08425              1        0.05%
藏      U+085CF              1        0.05%
虹      U+08679              1        0.05%
衷      U+08877              1        0.05%
要      U+08981              1        0.05%
覆      U+08986              1        0.05%
见      U+089C1              1        0.05%
览      U+089C8              1        0.05%
觉      U+089C9              1        0.05%
讨      U+08BA8              1        0.05%
论      U+08BBA              1        0.05%
证      U+08BC1              1        0.05%
诉      U+08BC9              1        0.05%
诊      U+08BCA              1        0.05%
诗      U+08BD7              1        0.05%
谁      U+08C01              1        0.05%
负      U+08D1F              1        0.05%
责      U+08D23              1        0.05%
赋      U+08D4B              1        0.05%
越      U+08D8A              1        0.05%
趣      U+08DA3              1        0.05%
距      U+08DDD              1        0.05%
跳      U+08DF3              1        0.05%
踪      U+08E2A              1        0.05%
软      U+08F6F              1        0.05%
轴      U+08F74              1        0.05%
达      U+08FBE              1        0.05%
运      U+08FD0              1        0.05%
近      U+08FD1              1        0.05%
远      U+08FDC              1        0.05%
追      U+08FFD              1        0.05%
遇      U+09047              1        0.05%
道      U+09053              1        0.05%
遥      U+09065              1        0.05%
遨      U+09068              1        0.05%
重      U+091CD              1        0.05%
金      U+091D1              1        0.05%
银      U+094F6              1        0.05%
铺      U+094FA              1        0.05%
锚      U+0951A              1        0.05%
镇      U+09547              1        0.05%
镜      U+0955C              1        0.05%
门      U+095E8              1        0.05%
闪      U+095EA              1        0.05%
阳      U+09633              1        0.05%
际      U+09645              1        0.05%
陈      U+09648              1        0.05%
限      U+09650              1        0.05%
院      U+09662              1        0.05%
除      U+09664              1        0.05%
险      U+09669              1        0.05%
随      U+0968F              1        0.05%
隐      U+09690              1        0.05%
雅      U+096C5              1        0.05%
雪      U+096EA              1        0.05%
需      U+09700              1        0.05%
霓      U+09713              1        0.05%
露      U+09732              1        0.05%
青      U+09752              1        0.05%
静      U+09759              1        0.05%
韵      U+097F5              1        0.05%
项      U+09879              1        0.05%
领      U+09886              1        0.05%
颖      U+09896              1        0.05%
额      U+0989D              1        0.05%
饰      U+09970              1        0.05%
首      U+09996              1        0.05%
马      U+09A6C              1        0.05%
驻      U+09A7B              1        0.05%
鲁      U+09C81              1        0.05%
麦      U+09EA6              1        0.05%
黑      U+09ED1              1        0.05%
龙      U+09F99              1        0.05%
