Char   Codepoint     Frequency   Percentage
复      U+0590D              1        0.04%
夯      U+0592F              1        0.04%
契      U+05951              1        0.04%
套      U+05957              1        0.04%
好      U+0597D              1        0.04%
威      U+05A01              1        0.04%
孕      U+05B55              1        0.04%
完      U+05B8C              1        0.04%
家      U+05BB6              1        0.04%
导      U+05BFC              1        0.04%
射      U+05C04              1        0.04%
将      U+05C06              1        0.04%
少      U+05C11              1        0.04%
层      U+05C42              1        0.04%
届      U+05C4A              1        0.04%
岸      U+05CB8              1        0.04%
州      U+05DDE              1        0.04%
布      U+05E03              1        0.04%
师      U+05E08              1        0.04%
幅      U+05E45              1        0.04%
幸      U+05E78              1        0.04%
广      U+05E7F              1        0.04%
床      U+05E8A              1        0.04%
廊      U+05ECA              1        0.04%
强      U+05F3A              1        0.04%
录      U+05F55              1        0.04%
彰      U+05F70              1        0.04%
影      U+05F71              1        0.04%
彻      U+05F7B              1        0.04%
往      U+05F80              1        0.04%
征      U+05F81              1        0.04%
得      U+05F97              1        0.04%
怀      U+06000              1        0.04%
我      U+06211              1        0.04%
截      U+0622A              1        0.04%
手      U+0624B              1        0.04%
承      U+0627F              1        0.04%
抓      U+06293              1        0.04%
报      U+062A5              1        0.04%
抵      U+062B5              1        0.04%
抽      U+062BD              1        0.04%
拉      U+062C9              1        0.04%
振      U+0632F              1        0.04%
换      U+06362              1        0.04%
提      U+063D0              1        0.04%
摧      U+06467              1        0.04%
改      U+06539              1        0.04%
教      U+06559              1        0.04%
散      U+06563              1        0.04%
数      U+06570              1        0.04%
斩      U+065A9              1        0.04%
族      U+065CF              1        0.04%
无      U+065E0              1        0.04%
既      U+065E2              1        0.04%
显      U+0663E              1        0.04%
景      U+0666F              1        0.04%
智      U+0667A              1        0.04%
曲      U+066F2              1        0.04%
替      U+066FF              1        0.04%
服      U+0670D              1        0.04%
朗      U+06717              1        0.04%
杆      U+06746              1        0.04%
林      U+06797              1        0.04%
架      U+067B6              1        0.04%
械      U+068B0              1        0.04%
植      U+0690D              1        0.04%
槛      U+069DB              1        0.04%
歌      U+06B4C              1        0.04%
此      U+06B64              1        0.04%
步      U+06B65              1        0.04%
武      U+06B66              1        0.04%
段      U+06BB5              1        0.04%
母      U+06BCD              1        0.04%
比      U+06BD4              1        0.04%
氧      U+06C27              1        0.04%
汽      U+06C7D              1        0.04%
沉      U+06C89              1        0.04%
治      U+06CBB              1        0.04%
泛      U+06CDB              1        0.04%
波      U+06CE2              1        0.04%
注      U+06CE8              1        0.04%
浸      U+06D78              1        0.04%
消      U+06D88              1        0.04%
润      U+06DA6              1        0.04%
渠      U+06E20              1        0.04%
滞      U+06EDE              1        0.04%
满      U+06EE1              1        0.04%
激      U+06FC0              1        0.04%
热      U+070ED              1        0.04%
然      U+07136              1        0.04%
片      U+07247              1        0.04%
牌      U+0724C              1        0.04%
独      U+072EC              1        0.04%
电      U+07535              1        0.04%
畔      U+07554              1        0.04%
疗      U+07597              1        0.04%
百      U+0767E              1        0.04%
益      U+076CA              1        0.04%
盘      U+076D8              1        0.04%
盛      U+076DB              1        0.04%
着      U+07740              1        0.04%
知      U+077E5              1        0.04%
短      U+077ED              1        0.04%
石      U+077F3              1        0.04%
研      U+07814              1        0.04%
破      U+07834              1        0.04%
确      U+0786E              1        0.04%
碎      U+0788E              1        0.04%
福      U+0798F              1        0.04%
离      U+079BB              1        0.04%
秉      U+079C9              1        0.04%
积      U+079EF              1        0.04%
竞      U+07ADE              1        0.04%
笔      U+07B14              1        0.04%
第      U+07B2C              1        0.04%
管      U+07BA1              1        0.04%
繁      U+07E41              1        0.04%
纯      U+07EAF              1        0.04%
细      U+07EC6              1        0.04%
织      U+07EC7              1        0.04%
络      U+07EDC              1        0.04%
绝      U+07EDD              1        0.04%
绩      U+07EE9              1        0.04%
维      U+07EF4              1        0.04%
缝      U+07F1D              1        0.04%
网      U+07F51              1        0.04%
耕      U+08015              1        0.04%
耦      U+08026              1        0.04%
职      U+0804C              1        0.04%
脆      U+08106              1        0.04%
脱      U+08131              1        0.04%
腹      U+08179              1        0.04%
自      U+081EA              1        0.04%
致      U+081F4              1        0.04%
航      U+0822A              1        0.04%
舱      U+08231              1        0.04%
荡      U+08361              1        0.04%
荣      U+08363              1        0.04%
获      U+083B7              1        0.04%
蓬      U+084EC              1        0.04%
衔      U+08854              1        0.04%
衰      U+08870              1        0.04%
见      U+089C1              1        0.04%
观      U+089C2              1        0.04%
规      U+089C4              1        0.04%
视      U+089C6              1        0.04%
解      U+089E3              1        0.04%
触      U+089E6              1        0.04%
言      U+08A00              1        0.04%
论      U+08BBA              1        0.04%
访      U+08BBF              1        0.04%
该      U+08BE5              1        0.04%
谊      U+08C0A              1        0.04%
费      U+08D39              1        0.04%
赋      U+08D4B              1        0.04%
赢      U+08D62              1        0.04%
趟      U+08D9F              1        0.04%
趣      U+08DA3              1        0.04%
足      U+08DB3              1        0.04%
跃      U+08DC3              1        0.04%
距      U+08DDD              1        0.04%
车      U+08F66              1        0.04%
轮      U+08F6E              1        0.04%
轻      U+08F7B              1        0.04%
较      U+08F83              1        0.04%
辐      U+08F90              1        0.04%
迈      U+08FC8              1        0.04%
远      U+08FDC              1        0.04%
迭      U+08FED              1        0.04%
退      U+09000              1        0.04%
适      U+09002              1        0.04%
逢      U+09022              1        0.04%
遍      U+0904D              1        0.04%
配      U+0914D              1        0.04%
采      U+091C7              1        0.04%
释      U+091CA              1        0.04%
重      U+091CD              1        0.04%
鉴      U+09274              1        0.04%
钩      U+094A9              1        0.04%
键      U+0952E              1        0.04%
队      U+0961F              1        0.04%
阶      U+09636              1        0.04%
阻      U+0963B              1        0.04%
附      U+09644              1        0.04%
降      U+0964D              1        0.04%
隐      U+09690              1        0.04%
障      U+0969C              1        0.04%
非      U+0975E              1        0.04%
面      U+09762              1        0.04%
音      U+097F3              1        0.04%
频      U+09891              1        0.04%
首      U+09996              1        0.04%
马      U+09A6C              1        0.04%
驶      U+09A76              1        0.04%
骨      U+09AA8              1        0.04%
齐      U+09F50              1        0.04%
