Char   Codepoint     Frequency   Percentage
对      U+05BF9              1        0.11%
就      U+05C31              1        0.11%
层      U+05C42              1        0.11%
工      U+05DE5              1        0.11%
幅      U+05E45              1        0.11%
幕      U+05E55              1        0.11%
干      U+05E72              1        0.11%
底      U+05E95              1        0.11%
廓      U+05ED3              1        0.11%
当      U+05F53              1        0.11%
录      U+05F55              1        0.11%
彩      U+05F69              1        0.11%
态      U+06001              1        0.11%
恢      U+06062              1        0.11%
想      U+060F3              1        0.11%
愈      U+06108              1        0.11%
意      U+0610F              1        0.11%
愿      U+0613F              1        0.11%
戈      U+06208              1        0.11%
手      U+0624B              1        0.11%
招      U+062DB              1        0.11%
括      U+062EC              1        0.11%
探      U+063A2              1        0.11%
控      U+063A7              1        0.11%
推      U+063A8              1        0.11%
措      U+063AA              1        0.11%
方      U+065B9              1        0.11%
旁      U+065C1              1        0.11%
族      U+065CF              1        0.11%
既      U+065E2              1        0.11%
旭      U+065ED              1        0.11%
显      U+0663E              1        0.11%
晓      U+06653              1        0.11%
晰      U+06670              1        0.11%
朝      U+0671D              1        0.11%
期      U+0671F              1        0.11%
木      U+06728              1        0.11%
本      U+0672C              1        0.11%
条      U+06761              1        0.11%
杨      U+06768              1        0.11%
板      U+0677F              1        0.11%
样      U+06837              1        0.11%
正      U+06B63              1        0.11%
此      U+06B64              1        0.11%
武      U+06B66              1        0.11%
民      U+06C11              1        0.11%
气      U+06C14              1        0.11%
水      U+06C34              1        0.11%
汇      U+06C47              1        0.11%
沉      U+06C89              1        0.11%
洪      U+06D2A              1        0.11%
流      U+06D41              1        0.11%
清      U+06E05              1        0.11%
演      U+06F14              1        0.11%
点      U+070B9              1        0.11%
焕      U+07115              1        0.11%
然      U+07136              1        0.11%
牌      U+0724C              1        0.11%
环      U+073AF              1        0.11%
珍      U+073CD              1        0.11%
瑞      U+0745E              1        0.11%
留      U+07559              1        0.11%
略      U+07565              1        0.11%
皇      U+07687              1        0.11%
盛      U+076DB              1        0.11%
相      U+076F8              1        0.11%
看      U+0770B              1        0.11%
眷      U+07737              1        0.11%
着      U+07740              1        0.11%
矗      U+077D7              1        0.11%
砂      U+07802              1        0.11%
示      U+0793A              1        0.11%
礼      U+0793C              1        0.11%
种      U+079CD              1        0.11%
科      U+079D1              1        0.11%
秘      U+079D8              1        0.11%
程      U+07A0B              1        0.11%
窟      U+07A9F              1        0.11%
站      U+07AD9              1        0.11%
端      U+07AEF              1        0.11%
精      U+07CBE              1        0.11%
系      U+07CFB              1        0.11%
红      U+07EA2              1        0.11%
约      U+07EA6              1        0.11%
纯      U+07EAF              1        0.11%
纹      U+07EB9              1        0.11%
织      U+07EC7              1        0.11%
绕      U+07ED5              1        0.11%
统      U+07EDF              1        0.11%
编      U+07F16              1        0.11%
缺      U+07F3A              1        0.11%
群      U+07FA4              1        0.11%
者      U+08005              1        0.11%
联      U+08054              1        0.11%
脚      U+0811A              1        0.11%
脱      U+08131              1        0.11%
自      U+081EA              1        0.11%
至      U+081F3              1        0.11%
舞      U+0821E              1        0.11%
色      U+08272              1        0.11%
苍      U+082CD              1        0.11%
范      U+08303              1        0.11%
茫      U+0832B              1        0.11%
落      U+0843D              1        0.11%
葬      U+0846C              1        0.11%
蓄      U+084C4              1        0.11%
蕴      U+08574              1        0.11%
蝶      U+08776              1        0.11%
观      U+089C2              1        0.11%
言      U+08A00              1        0.11%
讨      U+08BA8              1        0.11%
识      U+08BC6              1        0.11%
话      U+08BDD              1        0.11%
语      U+08BED              1        0.11%
谨      U+08C28              1        0.11%
貌      U+08C8C              1        0.11%
贵      U+08D35              1        0.11%
赏      U+08D4F              1        0.11%
赞      U+08D5E              1        0.11%
起      U+08D77              1        0.11%
趣      U+08DA3              1        0.11%
跳      U+08DF3              1        0.11%
身      U+08EAB              1        0.11%
轨      U+08F68              1        0.11%
轮      U+08F6E              1        0.11%
载      U+08F7D              1        0.11%
边      U+08FB9              1        0.11%
辽      U+08FBD              1        0.11%
过      U+08FC7              1        0.11%
迎      U+08FCE              1        0.11%
近      U+08FD1              1        0.11%
远      U+08FDC              1        0.11%
连      U+08FDE              1        0.11%
道      U+09053              1        0.11%
里      U+091CC              1        0.11%
重      U+091CD              1        0.11%
铺      U+094FA              1        0.11%
门      U+095E8              1        0.11%
间      U+095F4              1        0.11%
限      U+09650              1        0.11%
院      U+09662              1        0.11%
陪      U+0966A              1        0.11%
雨      U+096E8              1        0.11%
面      U+09762              1        0.11%
颖      U+09896              1        0.11%
题      U+09898              1        0.11%
风      U+098CE              1        0.11%
饰      U+09970              1        0.11%
验      U+09A8C              1        0.11%
魅      U+09B45              1        0.11%
鲜      U+09C9C              1        0.11%
