Char   Codepoint     Frequency   Percentage
目      U+076EE              5        0.03%
短      U+077ED              5        0.03%
练      U+07EC3              5        0.03%
综      U+07EFC              5        0.03%
肌      U+0808C              5        0.03%
胸      U+080F8              5        0.03%
腰      U+08170              5        0.03%
节      U+08282              5        0.03%
芦      U+082A6              5        0.03%
菊      U+083CA              5        0.03%
虾      U+0867E              5        0.03%
蛾      U+086FE              5        0.03%
血      U+08840              5        0.03%
襟      U+0895F              5        0.03%
规      U+089C4              5        0.03%
赏      U+08D4F              5        0.03%
较      U+08F83              5        0.03%
辑      U+08F91              5        0.03%
透      U+0900F              5        0.03%
遇      U+09047              5        0.03%
道      U+09053              5        0.03%
遮      U+0906E              5        0.03%
量      U+091CF              5        0.03%
银      U+094F6              5        0.03%
锦      U+09526              5        0.03%
镜      U+0955C              5        0.03%
馀      U+09980              5        0.03%
馆      U+09986              5        0.03%
鸪      U+09E2A              5        0.03%
鹧      U+09E67              5        0.03%
黑      U+09ED1              5        0.03%
龟      U+09F9F              5        0.03%
丹      U+04E39              4        0.02%
亡      U+04EA1              4        0.02%
仍      U+04ECD              4        0.02%
们      U+04EEC              4        0.02%
俗      U+04FD7              4        0.02%
借      U+0501F              4        0.02%
六      U+0516D              4        0.02%
兮      U+0516E              4        0.02%
关      U+05173              4        0.02%
写      U+05199              4        0.02%
分      U+05206              4        0.02%
则      U+05219              4        0.02%
刚      U+0521A              4        0.02%
刬      U+0522C              4        0.02%
剑      U+05251              4        0.02%
匆      U+05306              4        0.02%
升      U+05347              4        0.02%
合      U+05408              4        0.02%
听      U+0542C              4        0.02%
咽      U+054BD              4        0.02%
唾      U+0553E              4        0.02%
嗅      U+055C5              4        0.02%
困      U+056F0              4        0.02%
境      U+05883              4        0.02%
壶      U+058F6              4        0.02%
复      U+0590D              4        0.02%
夫      U+0592B              4        0.02%
妙      U+05999              4        0.02%
妨      U+059A8              4        0.02%
学      U+05B66              4        0.02%
宝      U+05B9D              4        0.02%
实      U+05B9E              4        0.02%
宿      U+05BBF              4        0.02%
寂      U+05BC2              4        0.02%
寝      U+05BDD              4        0.02%
尤      U+05C24              4        0.02%
屋      U+05C4B              4        0.02%
岸      U+05CB8              4        0.02%
布      U+05E03              4        0.02%
帏      U+05E0F              4        0.02%
异      U+05F02              4        0.02%
弟      U+05F1F              4        0.02%
张      U+05F20              4        0.02%
强      U+05F3A              4        0.02%
律      U+05F8B              4        0.02%
後      U+05F8C              4        0.02%
忙      U+05FD9              4        0.02%
忧      U+05FE7              4        0.02%
念      U+05FF5              4        0.02%
恋      U+0604B              4        0.02%
悄      U+06084              4        0.02%
悲      U+060B2              4        0.02%
懒      U+061D2              4        0.02%
抹      U+062B9              4        0.02%
挂      U+06302              4        0.02%
挚      U+0631A              4        0.02%
描      U+063CF              4        0.02%
摊      U+0644A              4        0.02%
昂      U+06602              4        0.02%
曰      U+066F0              4        0.02%
服      U+0670D              4        0.02%
末      U+0672B              4        0.02%
榭      U+069AD              4        0.02%
民      U+06C11              4        0.02%
汲      U+06C72              4        0.02%
泽      U+06CFD              4        0.02%
浓      U+06D53              4        0.02%
淅      U+06DC5              4        0.02%
淘      U+06DD8              4        0.02%
滑      U+06ED1              4        0.02%
灵      U+07075              4        0.02%
珊      U+073CA              4        0.02%
琢      U+07422              4        0.02%
甫      U+0752B              4        0.02%
疑      U+07591              4        0.02%
瘦      U+07626              4        0.02%
皋      U+0768B              4        0.02%
盈      U+076C8              4        0.02%
盏      U+076CF              4        0.02%
盛      U+076DB              4        0.02%
直      U+076F4              4        0.02%
碧      U+078A7              4        0.02%
磨      U+078E8              4        0.02%
示      U+0793A              4        0.02%
稳      U+07A33              4        0.02%
穗      U+07A57              4        0.02%
端      U+07AEF              4        0.02%
笋      U+07B0B              4        0.02%
筑      U+07B51              4        0.02%
纵      U+07EB5              4        0.02%
线      U+07EBF              4        0.02%
维      U+07EF4              4        0.02%
缕      U+07F15              4        0.02%
置      U+07F6E              4        0.02%
羞      U+07F9E              4        0.02%
臣      U+081E3              4        0.02%
致      U+081F4              4        0.02%
芜      U+0829C              4        0.02%
茱      U+08331              4        0.02%
萸      U+08438              4        0.02%
薰      U+085B0              4        0.02%
衔      U+08854              4        0.02%
衫      U+0886B              4        0.02%
袜      U+0889C              4        0.02%
识      U+08BC6              4        0.02%
貌      U+08C8C              4        0.02%
贤      U+08D24              4        0.02%
败      U+08D25              4        0.02%
质      U+08D28              4        0.02%
贴      U+08D34              4        0.02%
超      U+08D85              4        0.02%
软      U+08F6F              4        0.02%
辞      U+08F9E              4        0.02%
迁      U+08FC1              4        0.02%
迥      U+08FE5              4        0.02%
那      U+090A3              4        0.02%
陈      U+09648              4        0.02%
除      U+09664              4        0.02%
霓      U+09713              4        0.02%
露      U+09732              4        0.02%
鞋      U+0978B              4        0.02%
韩      U+097E9              4        0.02%
韵      U+097F5              4        0.02%
题      U+09898              4        0.02%
飒      U+098D2              4        0.02%
食      U+098DF              4        0.02%
饮      U+0996E              4        0.02%
鹃      U+09E43              4        0.02%
齿      U+09F7F              4        0.02%
么      U+04E48              3        0.02%
交      U+04EA4              3        0.02%
